Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 16:42:57.749040: step 0, loss = 4.67 (85.5 examples/sec; 1.497 sec/batch)
2017-06-02 16:54:29.961034: step 7870, loss = 0.98 (1565.8 examples/sec; 0.082 sec/batch)
2017-06-02 16:54:30.830956: step 7880, loss = 0.87 (1471.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:31.701724: step 7890, loss = 0.86 (1470.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:32.619995: step 7900, loss = 0.90 (1393.9 examples/sec; 0.092 sec/batch)
2017-06-02 16:54:33.420324: step 7910, loss = 0.89 (1599.3 examples/sec; 0.080 sec/batch)
2017-06-02 16:54:34.307283: step 7920, loss = 0.90 (1443.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:35.161083: step 7930, loss = 0.99 (1499.2 examples/sec; 0.085 sec/batch)
2017-06-02 16:54:36.004850: step 7940, loss = 0.96 (1517.0 examples/sec; 0.084 sec/batch)
2017-06-02 16:54:36.859175: step 7950, loss = 1.13 (1498.3 examples/sec; 0.085 sec/batch)
2017-06-02 16:54:37.730483: step 7960, loss = 0.83 (1469.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:38.545541: step 7970, loss = 0.90 (1570.4 examples/sec; 0.082 sec/batch)
2017-06-02 16:54:39.417993: step 7980, loss = 0.97 (1467.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:40.276630: step 7990, loss = 1.00 (1490.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:54:41.210593: step 8000, loss = 0.92 (1370.5 examples/sec; 0.093 sec/batch)
2017-06-02 16:54:42.001803: step 8010, loss = 0.84 (1617.8 examples/sec; 0.079 sec/batch)
2017-06-02 16:54:42.887798: step 8020, loss = 0.76 (1444.7 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:43.696070: step 8030, loss = 0.90 (1583.6 examples/sec; 0.081 sec/batch)
2017-06-02 16:54:44.577248: step 8040, loss = 0.83 (1452.6 examples/sec; 0.088 sec/batch)
2017-06-02 16:54:45.465747: step 8050, loss = 0.80 (1440.6 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:46.297414: step 8060, loss = 0.94 (1539.1 examples/sec; 0.083 sec/batch)
2017-06-02 16:54:47.182893: step 8070, loss = 0.86 (1445.6 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:48.067950: step 8080, loss = 0.89 (1446.2 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:48.926029: step 8090, loss = 0.99 (1491.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:54:49.858473: step 8100, loss = 1.01 (1372.7 examples/sec; 0.093 sec/batch)
2017-06-02 16:54:50.618649: step 8110, loss = 0.99 (1683.8 examples/sec; 0.076 sec/batch)
2017-06-02 16:54:51.490561: step 8120, loss = 0.85 (1468.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:52.333710: step 8130, loss = 0.96 (1518.1 examples/sec; 0.084 sec/batch)
2017-06-02 16:54:53.218362: step 8140, loss = 0.81 (1446.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:54:54.108891: step 8150, loss = 0.96 (1437.3 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:54.915859: step 8160, loss = 0.93 (1586.2 examples/sec; 0.081 sec/batch)
2017-06-02 16:54:55.789215: step 8170, loss = 1.03 (1465.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:56.659460: step 8180, loss = 0.79 (1470.8 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:57.518852: step 8190, loss = 0.99 (1489.4 examples/sec; 0.086 sec/batch)
2017-06-02 16:54:58.450142: step 8200, loss = 0.95 (1374.4 examples/sec; 0.093 sec/batch)
2017-06-02 16:54:59.265425: step 8210, loss = 0.91 (1570.0 examples/sec; 0.082 sec/batch)
2017-06-02 16:55:00.180723: step 8220, loss = 0.79 (1398.4 examples/sec; 0.092 sec/batch)
2017-06-02 16:55:00.995876: step 8230, loss = 0.96 (1570.3 examples/sec; 0.082 sec/batch)
2017-06-02 16:55:01.853746: step 8240, loss = 0.82 (1492.1 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:02.754017: step 8250, loss = 1.04 (1421.8 examples/sec; 0.090 sec/batch)
2017-06-02 16:55:03.653763: step 8260, loss = 1.03 (1422.6 examples/sec; 0.090 sec/batch)
2017-06-02 16:55:04.492024: step 8270, loss = 0.96 (1527.0 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:05.349570: step 8280, loss = 1.03 (1492.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:06.220722: step 8290, loss = 0.97 (1469.3 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:07.171234: step 8300, loss = 0.97 (1346.6 examples/sec; 0.095 sec/batch)
2017-06-02 16:55:07.922135: step 8310, loss = 0.75 (1704.6 examples/sec; 0.075 sec/batch)
2017-06-02 16:55:08.763004: step 8320, loss = 0.86 (1522.2 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:09.617050: step 8330, loss = 0.91 (1498.7 examples/sec; 0.085 sec/batch)
2017-06-02 16:55:10.455327: step 8340, loss = 0.93 (1526.9 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:11.316860: step 8350, loss = 0.81 (1485.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:12.195186: step 8360, loss = 0.89 (1457.3 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:13.007662: step 8370, loss = 0.85 (1575.4 examples/sec; 0.081 sec/batch)
2017-06-02 16:55:13.889362: step 8380, loss = 1.07 (1451.7 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:14.786230: step 8390, loss = 0.87 (1427.2 examples/sec; 0.090 sec/batch)
2017-06-02 16:55:15.729440: step 8400, loss = 1.08 (1357.1 examples/sec; 0.094 sec/batch)
2017-06-02 16:55:16.479576: step 8410, loss = 0.90 (1706.3 examples/sec; 0.075 sec/batch)
2017-06-02 16:55:17.337627: step 8420, loss = 0.93 (1491.8 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:18.203007: step 8430, loss = 0.96 (1479.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:19.080271: step 8440, loss = 0.86 (1459.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:19.983845: step 8450, loss = 0.80 (1416.6 examples/sec; 0.090 sec/batch)
2017-06-02 16:55:20.847937: step 8460, loss = 0.89 (1481.3 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:21.683120: step 8470, loss = 0.93 (1532.6 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:22.558201: step 8480, loss = 0.99 (1462.7 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:23.432268: step 8490, loss = 0.86 (1464.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:24.369379: step 8500, loss = 0.90 (1365.9 examples/sec; 0.094 sec/batch)
2017-06-02 16:55:25.141670: step 8510, loss = 0.91 (1657.4 examples/sec; 0.077 sec/batch)
2017-06-02 16:55:26.003076: step 8520, loss = 0.84 (1485.9 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:26.845391: step 8530, loss = 0.99 (1519.6 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:27.727453: step 8540, loss = 1.12 (1451.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:28.601754: step 8550, loss = 1.07 (1464.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:29.436512: step 8560, loss = 0.67 (1533.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:55:30.324347: step 8570, loss = 0.85 (1441.7 examples/sec; 0.089 sec/batch)
2017-06-02 16:55:31.213879: step 8580, loss = 1.11 (1439.0 examples/sec; 0.089 sec/batch)
2017-06-02 16:55:32.086783: step 8590, loss = 0.85 (1466.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:33.064714: step 8600, loss = 0.97 (1308.9 examples/sec; 0.098 sec/batch)
2017-06-02 16:55:33.805894: step 8610, loss = 0.80 (1727.0 examples/sec; 0.074 sec/batch)
2017-06-02 16:55:34.672682: step 8620, loss = 0.86 (1476.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:35.513704: step 8630, loss = 1.20 (1522.0 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:36.392321: step 8640, loss = 0.85 (1456.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:37.257285: step 8650, loss = 0.90 (1479.8 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:38.074852: step 8660, loss = 0.90 (1565.6 examples/sec; 0.082 sec/batch)
2017-06-02 16:55:38.954800: step 8670, loss = 0.86 (1454.6 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:39.851261: step 8680, loss = 0.94 (1427.8 examples/sec; 0.090 sec/batch)
2017-06-02 16:55:40.675635: step 8690, loss = 0.78 (1552.7 examples/sec; 0.082 sec/batch)
2017-06-02 16:55:41.680405: step 8700, loss = 1.02 (1273.9 examples/sec; 0.100 sec/batch)
2017-06-02 16:55:42.471298: step 8710, loss = 0.87 (1618.4 examples/sec; 0.079 sec/batch)
2017-06-02 16:55:43.327678: step 8720, loss = 1.00 (1494.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:55:44.151542: step 8730, loss = 0.66 (1553.6 examples/sec; 0.082 sec/batch)
2017-06-02 16:55:45.052764: step 8740, loss = 1.00 (1420.3 examples/sec; 0.090 sec/batch)
2017-06-02 16:55:45.920555: step 8750, loss = 0.82 (1475.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:46.743448: step 8760, loss = 1.01 (1555.5 examples/sec; 0.082 sec/batch)
2017-06-02 16:55:47.626252: step 8770, loss = 0.96 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:48.497706: step 8780, loss = 0.82 (1468.8 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:49.341528: step 8790, loss = 0.88 (1516.9 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:50.317090: step 8800, loss = 0.92 (1312.1 examples/sec; 0.098 sec/batch)
2017-06-02 16:55:51.072774: step 8810, loss = 1.04 (1693.8 examples/sec; 0.076 sec/batch)
2017-06-02 16:55:51.912625: step 8820, loss = 1.15 (1524.1 examples/sec; 0.084 sec/batch)
2017-06-02 16:55:52.787932: step 8830, loss = 0.90 (1462.3 examples/sec; 0.088 sec/batch)
2017-06-02 16:55:53.677399: step 8840, loss = 1.03 (1439.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:55:54.549584: step 8850, loss = 0.75 (1467.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:55.419512: step 8860, loss = 0.83 (1471.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:56.343804: step 8870, loss = 0.73 (1384.8 examples/sec; 0.092 sec/batch)
2017-06-02 16:55:57.211729: step 8880, loss = 0.83 (1474.8 examples/sec; 0.087 sec/batch)
2017-06-02 16:55:58.040969: step 8890, loss = 0.93 (1543.6 examples/sec; 0.083 sec/batch)
2017-06-02 16:55:59.016940: step 8900, loss = 0.84 (1311.5 examples/sec; 0.098 sec/batch)
2017-06-02 16:55:59.786219: step 8910, loss = 0.72 (1663.9 examples/sec; 0.077 sec/batch)
2017-06-02 16:56:00.617947: step 8920, loss = 0.99 (1539.0 examples/sec; 0.083 sec/batch)
2017-06-02 16:56:01.482371: step 8930, loss = 0.78 (1480.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:02.327544: step 8940, loss = 1.00 (1514.5 examples/sec; 0.085 sec/batch)
2017-06-02 16:56:03.139865: step 8950, loss = 0.84 (1575.7 examples/sec; 0.081 sec/batch)
2017-06-02 16:56:04.011551: step 8960, loss = 0.89 (1468.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:04.902413: step 8970, loss = 1.11 (1436.8 examples/sec; 0.089 sec/batch)
2017-06-02 16:56:05.726922: step 8980, loss = 0.88 (1552.4 examples/sec; 0.082 sec/batch)
2017-06-02 16:56:06.599275: step 8990, loss = 0.85 (1467.3 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:07.557209: step 9000, loss = 0.86 (1336.2 examples/sec; 0.096 sec/batch)
2017-06-02 16:56:08.313478: step 9010, loss = 1.15 (1692.5 examples/sec; 0.076 sec/batch)
2017-06-02 16:56:09.127681: step 9020, loss = 0.84 (1572.1 examples/sec; 0.081 sec/batch)
2017-06-02 16:56:09.988488: step 9030, loss = 0.90 (1487.0 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:10.862396: step 9040, loss = 0.74 (1464.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:11.701389: step 9050, loss = 0.89 (1525.6 examples/sec; 0.084 sec/batch)
2017-06-02 16:56:12.584209: step 9060, loss = 0.90 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:13.484344: step 9070, loss = 0.90 (1422.0 examples/sec; 0.090 sec/batch)
2017-06-02 16:56:14.315323: step 9080, loss = 0.81 (1540.4 examples/sec; 0.083 sec/batch)
2017-06-02 16:56:15.177910: step 9090, loss = 1.02 (1483.9 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:16.169331: step 9100, loss = 0.81 (1291.1 examples/sec; 0.099 sec/batch)
2017-06-02 16:56:16.951847: step 9110, loss = 0.87 (1635.7 examples/sec; 0.078 sec/batch)
2017-06-02 16:56:17.774915: step 9120, loss = 0.82 (1555.2 examples/sec; 0.082 sec/batch)
2017-06-02 16:56:18.673812: step 9130, loss = 0.88 (1424.0 examples/sec; 0.090 sec/batch)
2017-06-02 16:56:19.577863: step 9140, loss = 0.91 (1415.9 examples/sec; 0.090 sec/batch)
2017-06-02 16:56:20.406182: step 9150, loss = 1.01 (1545.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:56:21.292084: step 9160, loss = 0.93 (1444.9 examples/sec; 0.089 sec/batch)
2017-06-02 16:56:22.137951: step 9170, loss = 0.76 (1513.3 examples/sec; 0.085 sec/batch)
2017-06-02 16:56:22.958816: step 9180, loss = 0.89 (1559.3 examples/sec; 0.082 sec/batch)
2017-06-02 16:56:23.822534: step 9190, loss = 0.84 (1482.0 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:24.810842: step 9200, loss = 0.77 (1295.1 examples/sec; 0.099 sec/batch)
2017-06-02 16:56:25.519885: step 9210, loss = 0.86 (1805.3 examples/sec; 0.071 sec/batch)
2017-06-02 16:56:26.356578: step 9220, loss = 0.90 (1529.9 examples/sec; 0.084 sec/batch)
2017-06-02 16:56:27.206598: step 9230, loss = 1.00 (1505.8 examples/sec; 0.085 sec/batch)
2017-06-02 16:56:28.019296: step 9240, loss = 1.07 (1575.0 examples/sec; 0.081 sec/batch)
2017-06-02 16:56:28.908696: step 9250, loss = 1.15 (1439.2 examples/sec; 0.089 sec/batch)
2017-06-02 16:56:29.787807: step 9260, loss = 0.88 (1456.0 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:30.676060: step 9270, loss = 0.81 (1441.0 examples/sec; 0.089 sec/batch)
2017-06-02 16:56:31.518415: step 9280, loss = 0.89 (1519.5 examples/sec; 0.084 sec/batch)
2017-06-02 16:56:32.428938: step 9290, loss = 0.94 (1405.8 examples/sec; 0.091 sec/batch)
2017-06-02 16:56:33.391782: step 9300, loss = 0.87 (1329.4 examples/sec; 0.096 sec/batch)
2017-06-02 16:56:34.109174: step 9310, loss = 0.87 (1784.3 examples/sec; 0.072 sec/batch)
2017-06-02 16:56:34.991950: step 9320, loss = 0.86 (1450.0 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:35.865728: step 9330, loss = 0.90 (1464.9 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:36.736494: step 9340, loss = 0.78 (1470.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:37.566957: step 9350, loss = 0.92 (1541.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:56:38.445561: step 9360, loss = 0.92 (1456.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:39.311856: step 9370, loss = 0.96 (1477.5 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:40.157471: step 9380, loss = 0.89 (1513.7 examples/sec; 0.085 sec/batch)
2017-06-02 16:56:41.022382: step 9390, loss = 0.95 (1479.9 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:41.991549: step 9400, loss = 0.86 (1320.7 examples/sec; 0.097 sec/batch)
2017-06-02 16:56:42.714980: step 9410, loss = 0.89 (1769.3 examples/sec; 0.072 sec/batch)
2017-06-02 16:56:43.574924: step 9420, loss = 0.87 (1488.5 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:44.451119: step 9430, loss = 0.97 (1460.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:45.285249: step 9440, loss = 0.77 (1534.5 examples/sec; 0.083 sec/batch)
2017-06-02 16:56:46.125979: step 9450, loss = 0.85 (1522.5 examples/sec; 0.084 sec/batch)
2017-06-02 16:56:46.995427: step 9460, loss = 0.83 (1472.2 examples/sec; 0.087 sec/batch)
2017-06-02 16:56:47.844068: step 9470, loss = 0.76 (1508.3 examples/sec; 0.085 sec/batch)
2017-06-02 16:56:48.649777: step 9480, loss = 0.81 (1588.7 examples/sec; 0.081 sec/batch)
2017-06-02 16:56:49.529016: step 9490, loss = 0.91 (1455.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:50.501815: step 9500, loss = 0.89 (1315.8 examples/sec; 0.097 sec/batch)
2017-06-02 16:56:51.256179: step 9510, loss = 0.93 (1696.8 examples/sec; 0.075 sec/batch)
2017-06-02 16:56:52.144674: step 9520, loss = 0.89 (1440.6 examples/sec; 0.089 sec/batch)
2017-06-02 16:56:53.022938: step 9530, loss = 0.69 (1457.4 examples/sec; 0.088 sec/batch)
2017-06-02 16:56:53.884028: step 9540, loss = 0.95 (1486.5 examples/sec; 0.086 sec/batch)
2017-06-02 16:56:54.719370: step 9550, loss = 1.17 (1532.3 examples/sec; 0.084 sec/batch)
2017-06-02 16:56:55.612198: step 9560, loss = 0.94 (1433.7 examples/sec; 0.089 sec/batch)
2017-06-02 16:56:56.513565: step 9570, loss = 0.98 (1420.1 examples/sec; 0.090 sec/batch)
2017-06-02 16:56:57.335233: step 9580, loss = 0.74 (1557.8 examples/sec; 0.082 sec/batch)
2017-06-02 16:56:58.244861: step 9590, loss = 0.87 (1407.2 examples/sec; 0.091 sec/batch)
2017-06-02 16:56:59.234258: step 9600, loss = 0.85 (1293.7 examples/sec; 0.099 sec/batch)
2017-06-02 16:56:59.974860: step 9610, loss = 0.82 (1728.3 examples/sec; 0.074 sec/batch)
2017-06-02 16:57:00.868628: step 9620, loss = 1.06 (1432.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:57:01.735490: step 9630, loss = 0.84 (1476.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:02.574828: step 9640, loss = 0.85 (1525.0 examples/sec; 0.084 sec/batch)
2017-06-02 16:57:03.460265: step 9650, loss = 0.81 (1445.6 examples/sec; 0.089 sec/batch)
2017-06-02 16:57:04.341116: step 9660, loss = 0.95 (1453.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:57:05.204405: step 9670, loss = 0.96 (1482.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:57:06.060707: step 9680, loss = 0.83 (1494.8 examples/sec; 0.086 sec/batch)
2017-06-02 16:57:06.935833: step 9690, loss = 1.03 (1462.6 examples/sec; 0.088 sec/batch)
2017-06-02 16:57:07.902604: step 9700, loss = 0.95 (1324.0 examples/sec; 0.097 sec/batch)
2017-06-02 16:57:08.658957: step 9710, loss = 0.94 (1692.3 examples/sec; 0.076 sec/batch)
2017-06-02 16:57:09.529771: step 9720, loss = 0.97 (1469.9 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:10.401303: step 9730, loss = 0.94 (1468.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:11.225626: step 9740, loss = 0.90 (1552.8 examples/sec; 0.082 sec/batch)
2017-06-02 16:57:12.087817: step 9750, loss = 0.88 (1484.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:57:12.935274: step 9760, loss = 0.94 (1510.4 examples/sec; 0.085 sec/batch)
2017-06-02 16:57:13.806003: step 9770, loss = 0.84 (1470.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:14.660963: step 9780, loss = 1.00 (1497.1 examples/sec; 0.085 sec/batch)
2017-06-02 16:57:15.527829: step 9790, loss = 1.06 (1476.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:16.536250: step 9800, loss = 0.84 (1269.5 examples/sec; 0.101 sec/batch)
2017-06-02 16:57:17.262620: step 9810, loss = 1.01 (1761.9 examples/sec; 0.073 sec/batch)
2017-06-02 16:57:18.140045: step 9820, loss = 0.92 (1458.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:57:19.035143: step 9830, loss = 1.05 (1430.0 examples/sec; 0.090 sec/batch)
2017-06-02 16:57:19.909293: step 9840, loss = 0.71 (1464.3 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:20.746922: step 9850, loss = 0.90 (1528.1 examples/sec; 0.084 sec/batch)
2017-06-02 16:57:21.614194: step 9860, loss = 1.07 (1475.9 examples/sec; 0.087 sec/batch)
2017-06-02 16:57:22.469611: step 9870, loss = 0.74 (1496.4 examples/sec; 0.086 sec/batch)
2017-06-02 16:57:23.298574: step 9880, loss = 0.93 (1544.1 examples/sec; 0.083 sec/batch)
2017-06-02 16:57:24.145840: step 9890, loss = 0.91 (1510.7 examples/sec; 0.085 sec/batch)
2017-06-02 16:57:25.106705: step 9900, loss = 0.76 (1332.1 examples/sec; 0.096 sec/batch)
2017-06-02 16:57:25.843521: step 9910, loss = 0.89 (1737.2 examples/sec; 0.074 sec/batch)
2017-06-02 16:57:26.695931: step 9920, loss = 0.92 (1501.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:57:27.558696: step 9930, loss = 0.83 (1483.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:57:28.434885: step 9940, loss = 0.95 (1460.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:57:29.280014: step 9950, loss = 0.96 (1514.5 examples/sec; 0.085 sec/batch)
2017-06-02 16:57:30.167473: step 9960, loss = 0.86 (1442.3 examples/sec; 0.089 sec/batch)
2017-06-02 16:57:31.046709: step 9970, loss = 0.90 (1455.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:57:31.876815: step 9980, loss = 0.87 (1542.0 examples/sec; 0.083 sec/batch)
2017-06-02 16:57:32.783475: step 9990, loss = 0.87 (1411.8 examples/sec; 0.091 sec/batch)
